"tract","Name","Household_Income_Stayed_in_Commuting_Zone_rP_gP_p50"
36059413700,"Baldwin, NY",53319
36081071702,"Queens County, NY",53314
34013014100,"Belleville, NJ",53255
36081045900,"Queens County, NY",53230
34003029100,"Little Ferry, NJ",53208
36047027800,"Kings County, NY",53195
36081046300,"Queens County, NY",53194
34017010500,"Bayonne, NJ",53179
36081074500,"Queens County, NY",53171
34013021701,"Caldwell, NJ",53161
34013007900,"Ironbound District, Newark, NJ",53130
36081126700,"Queens County, NY",53126
34013014800,"Bloomfield, NJ",53108
34013020600,"Livingston, NJ",53107
36081049301,"Queens County, NY",53097
34003006300,"Cliffside Park, NJ",53062
36081065900,"Queens County, NY",53061
36047041401,"Kings County, NY",53049
34017018200,"Weehawken, NJ",53047
34013013500,"Nutley, NJ",53043
36047065000,"Kings County, NY",53033
36047065600,"Kings County, NY",53020
36081069300,"Queens County, NY",53018
36081021200,"Queens County, NY",53003
36081109700,"Queens County, NY",52998
36081013400,"Queens County, NY",52988
34023002604,"Iselin, Woodbridge Township, NJ",52968
36047018000,"Kings County, NY",52941
34023001701,"Edison, NJ",52940
34013014300,"Belleville, NJ",52933
36081143500,"Queens County, NY",52919
36047058600,"Kings County, NY",52879
36085019700,"Richmond County, NY",52857
34017012600,"Kearny, NJ",52856
36047046201,"Kings County, NY",52839
36047074800,"Kings County, NY",52811
36085027702,"Richmond County, NY",52810
34017013000,"Kearny, NJ",52808
36119001301,"Park Hill, Yonkers, NY",52793
36061004300,"Lower Manhattan, New York, NY",52787
36059405900,"West Hempstead, NY",52761
36047014000,"Kings County, NY",52758
34017011500,"Constable Hook, Bayonne, NJ",52743
36081086400,"Queens County, NY",52743
36061003300,"Lower Manhattan, New York, NY",52742
36047030000,"Kings County, NY",52708
36081018502,"Queens County, NY",52696
34017011300,"Constable Hook, Bayonne, NJ",52694
36081086100,"Queens County, NY",52679
34017014400,"North Bergen, NJ",52676
36081000200,"Queens County, NY",52667
36081048100,"Queens County, NY",52661
36047043000,"Kings County, NY",52656
36081011500,"Queens County, NY",52645
36047061002,"Kings County, NY",52629
36081024300,"Queens County, NY",52628
36081031700,"Queens County, NY",52600
36081056700,"Queens County, NY",52597
34017012700,"Kearny, NJ",52597
36061004400,"Midtown, New York, NY",52568
34017000400,"The Heights, Jersey City, NJ",52521
34003031400,"Lyndhurst, NJ",52518
36005013000,"Bronx County, NY",52472
36085003600,"Richmond County, NY",52471
36085013400,"Richmond County, NY",52454
36119005400,"Pelham, Village of Pelham, NY",52449
34017002900,"McGinley Square, Jersey City, NJ",52442
34031124311,"Montclair, NJ",52442
36081122701,"Queens County, NY",52440
36005015200,"Bronx County, NY",52437
34039032100,"Elizabeth, NJ",52435
36061001402,"Lower Manhattan, New York, NY",52432
36081030902,"Queens County, NY",52423
34003019102,"Fort Lee, NJ",52412
36085014700,"Richmond County, NY",52409
36081115900,"Queens County, NY",52403
36061008400,"Midtown, New York, NY",52393
34039037300,"Cranford, NJ",52392
36081005200,"Queens County, NY",52385
36047053200,"Kings County, NY",52385
36047012600,"Kings County, NY",52374
36047017000,"Kings County, NY",52339
36061014000,"Upper East Side, New York, NY",52332
36085018702,"Richmond County, NY",52332
36061013600,"Upper East Side, New York, NY",52331
36061010800,"Midtown, New York, NY",52323
36047036001,"Kings County, NY",52320
36005030701,"Bronx County, NY",52319
36047041800,"Kings County, NY",52310
36005028600,"Bronx County, NY",52297
34017020000,"Secaucus, NJ",52252
36081025900,"Queens County, NY",52216
36081026700,"Queens County, NY",52184
34023002603,"Iselin, Woodbridge Township, NJ",52157
36061014402,"Yorkville, New York, NY",52146
36061014401,"Upper East Side, New York, NY",52120
36081047000,"Queens County, NY",52110
36081054500,"Queens County, NY",52103
36085016901,"Richmond County, NY",52085
36081076901,"Queens County, NY",52083
36119002403,"Southeast Yonkers, Yonkers, NY",52069
36085013203,"Richmond County, NY",52031
36081162100,"Queens County, NY",52023
36081030903,"Queens County, NY",52010
36081032900,"Queens County, NY",52007
34003011400,"Elmwood Park, NJ",51996
34031175601,"Passaic, NJ",51989
36061011402,"Upper East Side, New York, NY",51989
34003046200,"Ridgefield Park, NJ",51988
36081015300,"Queens County, NY",51986
36081086900,"Queens County, NY",51965
36059416802,"Long Beach, NY",51962
36047006700,"Kings County, NY",51944
36081070900,"Queens County, NY",51931
34017018100,"Weehawken, NJ",51930
34039032901,"Union, NJ",51927
34039037700,"Summit, NJ",51889
36047025000,"Kings County, NY",51888
36061006100,"Lower Manhattan, New York, NY",51860
36081006900,"Queens County, NY",51856
36059412301,"Rockville Centre, NY",51846
36061005900,"Lower Manhattan, New York, NY",51839
34023001804,"Edison, NJ",51833
36047054600,"Kings County, NY",51825
36119005902,"New Rochelle, NY",51807
36081062700,"Queens County, NY",51793
36059301800,"Manhasset, NY",51768
36081011300,"Queens County, NY",51762
36081072900,"Queens County, NY",51756
36005024600,"Bronx County, NY",51753
36005016000,"Bronx County, NY",51746
36081014000,"Queens County, NY",51734
36059300800,"Great Neck, NY",51725
36059517301,"Glen Cove, NY",51721
36081022002,"Queens County, NY",51686
36081055600,"Queens County, NY",51670
36059416202,"Island Park, NY",51664
36081023000,"Queens County, NY",51660
36061016300,"Upper West Side, New York, NY",51634
34023002500,"Iselin, Woodbridge Township, NJ",51632
36081041300,"Queens County, NY",51628
36085004700,"Richmond County, NY",51620
34017010600,"Constable Hook, Bayonne, NJ",51598
34003028001,"Leonia, NJ",51590
34003037202,"New Milford, NJ",51580
36081006202,"Queens County, NY",51562
36081090700,"Queens County, NY",51561
36059412800,"South Hempstead, NY",51554
36081080900,"Queens County, NY",51538
36047004600,"Kings County, NY",51537
36061008200,"Midtown, New York, NY",51532
36047040400,"Kings County, NY",51531
36047060800,"Kings County, NY",51519
36081053900,"Queens County, NY",51503
36081029300,"Queens County, NY",51492
36081000700,"Queens County, NY",51480
34031264101,"Woodland Park, NJ",51477
34003046100,"Ridgefield Park, NJ",51468
36047042800,"Kings County, NY",51467
36081048300,"Queens County, NY",51463
34003006201,"Cliffside Park, NJ",51453
36081055500,"Queens County, NY",51452
36081006300,"Queens County, NY",51448
34003012001,"East Rutherford, NJ",51443
36005031600,"Bronx County, NY",51411
36059412302,"Rockville Centre, NY",51407
36119001402,"Lincoln Park, Yonkers, NY",51385
36081011800,"Queens County, NY",51377
34013015300,"Bloomfield, NJ",51371
36081010300,"Queens County, NY",51370
36081161700,"Queens County, NY",51356
36005033700,"Bronx County, NY",51342
36047057800,"Kings County, NY",51341
36081077906,"Queens County, NY",51334
36081068300,"Queens County, NY",51325
36081061900,"Queens County, NY",51320
36061005400,"Midtown, New York, NY",51303
36005025400,"Bronx County, NY",51261
36061001502,"Lower Manhattan, New York, NY",51253
36047058000,"Kings County, NY",51253
36047003400,"Kings County, NY",51249
36081067900,"Queens County, NY",51249
34023007101,"Sayreville, NJ",51245
34013000400,"Upper Roseville, Newark, NJ",51224
34017013200,"Kearny, NJ",51214
36047062800,"Kings County, NY",51209
36081076902,"Queens County, NY",51166
34017014300,"North Bergen, NJ",51157
36047006400,"Kings County, NY",51137
34013016200,"Upper Montclair, Montclair, NJ",51134
34017000500,"The Heights, Jersey City, NJ",51122
36081015500,"Queens County, NY",51118
36081091900,"Queens County, NY",51111
34003021500,"Garfield, NJ",51110
34013015100,"Bloomfield, NJ",51108
36119001504,"Southeast Yonkers, Yonkers, NY",51106
36081005100,"Queens County, NY",51083
36047038800,"Kings County, NY",51049
36047069601,"Kings County, NY",51046
36047059100,"Kings County, NY",51046
34023007203,"Parlin, Sayreville, NJ",51030
36081048000,"Queens County, NY",51013
34003031300,"Lyndhurst, NJ",50996
36061000900,"Lower Manhattan, New York, NY",50991
36047068800,"Kings County, NY",50967
36047048200,"Kings County, NY",50947
36081005300,"Queens County, NY",50943
36081094700,"Queens County, NY",50937
34013018000,"West Orange, NJ",50934
36047006800,"Kings County, NY",50919
36081011100,"Queens County, NY",50917
34039036500,"Westfield, NJ",50909
36081073900,"Queens County, NY",50883
34039035000,"Linden, NJ",50882
36005029500,"Bronx County, NY",50873
36047056500,"Kings County, NY",50864
36081012800,"Queens County, NY",50852
36081016900,"Queens County, NY",50843
36047011800,"Kings County, NY",50841
36047064800,"Kings County, NY",50828
36081045800,"Queens County, NY",50803
36061016001,"Upper East Side, New York, NY",50783
36081085700,"Queens County, NY",50776
36081055200,"Queens County, NY",50774
34023007402,"South Amboy, NJ",50756
36047019000,"Kings County, NY",50738
36061020300,"Upper Manhattan, New York, NY",50730
34003041200,"Palisades Park, NJ",50728
36047014200,"Kings County, NY",50692
36081007300,"Queens County, NY",50690
36081059500,"Queens County, NY",50686
36081061301,"Queens County, NY",50659
36081012000,"Queens County, NY",50652
36081003600,"Queens County, NY",50650
36081056000,"Queens County, NY",50637
36061011100,"Midtown, New York, NY",50630
34017014600,"North Bergen, NJ",50628
36047015700,"Kings County, NY",50620
36047039600,"Kings County, NY",50610
36085014607,"Richmond County, NY",50610
36081009600,"Queens County, NY",50605
34003023601,"Hackensack, NJ",50603
36005032600,"Bronx County, NY",50602
34013021200,"Verona, NJ",50599
36005021900,"Bronx County, NY",50594
34017011100,"Constable Hook, Bayonne, NJ",50592
36059300700,"Great Neck Plaza, NY",50574
36047013400,"Kings County, NY",50563
36081077500,"Queens County, NY",50559
34003048100,"River Edge, NJ",50547
36061012800,"Lenox Hill, New York, NY",50522
36005024800,"Bronx County, NY",50494
34013015200,"Bloomfield, NJ",50491
36081058500,"Queens County, NY",50431
36047057000,"Kings County, NY",50429
36081025500,"Queens County, NY",50418
36081146300,"Queens County, NY",50417
36005026400,"Bronx County, NY",50410
34023009100,"Port Reading, Woodbridge Township, NJ",50408
34039033200,"Union, NJ",50403
34031124800,"Clifton, NJ",50401
36081003400,"Queens County, NY",50383
36047007200,"Kings County, NY",50373
34003018100,"Fairview, NJ",50368
36059410300,"Valley Stream, NY",50359
36081126500,"Queens County, NY",50340
36047016500,"Kings County, NY",50321
36081010000,"Queens County, NY",50266
36005030100,"Bronx County, NY",50259
36061000600,"Lower East Side, New York, NY",50239
34023003101,"Metuchen, NJ",50225
34003030300,"Lodi, NJ",50217
34013015800,"Bloomfield, NJ",50211
34017010700,"Constable Hook, Bayonne, NJ",50199
34003021100,"Garfield, NJ",50182
34017007200,"Downtown Jersey City, Hoboken, NJ",50173
36047054200,"Kings County, NY",50169
36047010000,"Kings County, NY",50138
36047057100,"Kings County, NY",50110
36005013800,"Bronx County, NY",50084
36047046000,"Kings County, NY",50082
34027040805,"Towaco, Montville, NJ",50075
36081077905,"Queens County, NY",50055
36047009400,"Kings County, NY",50030
36081042700,"Queens County, NY",50026
36081028500,"Queens County, NY",50012
36081058900,"Queens County, NY",50008
36081057900,"Queens County, NY",49993
34023003102,"Woodbridge Township, NJ",49981
34013008000,"Central Business District, Newark, NJ",49963
36061003900,"Lower Manhattan, New York, NY",49959
36081013600,"Queens County, NY",49959
34017010200,"Bayonne, NJ",49942
36081018900,"Queens County, NY",49942
34023003002,"Woodbridge, Woodbridge Township, NJ",49941
36059405200,"Elmont, NY",49923
36081014300,"Queens County, NY",49901
36081059100,"Queens County, NY",49887
36005029302,"Bronx County, NY",49882
34027042700,"Chatham, NJ",49880
36119007100,"Larchmont, NY",49871
36081054800,"Queens County, NY",49852
34003054600,"Teaneck, NJ",49852
34031125000,"Clifton, NJ",49850
36085012806,"Richmond County, NY",49839
36081005800,"Queens County, NY",49838
36047059000,"Kings County, NY",49813
36047040800,"Kings County, NY",49809
36005023200,"Bronx County, NY",49805
36085030301,"Richmond County, NY",49776
34013013600,"Nutley, NJ",49750
36047048000,"Kings County, NY",49747
34039030701,"Elizabeth, NJ",49739
36085006700,"Richmond County, NY",49695
34039033100,"Union, NJ",49689
36005028900,"Bronx County, NY",49686
36047013600,"Kings County, NY",49684
36047006200,"Kings County, NY",49656
34017013500,"Harrison, NJ",49656
36061014802,"Upper East Side, New York, NY",49639
34013017302,"West Orange, NJ",49634
36081047100,"Queens County, NY",49593
36047051500,"Kings County, NY",49553
36081055900,"Queens County, NY",49532
36061012600,"Lenox Hill, New York, NY",49523
34003023200,"Hackensack, NJ",49521
36047000900,"Kings County, NY",49514
36081055800,"Queens County, NY",49510
36081015600,"Queens County, NY",49504
34003023301,"Hackensack, NJ",49469
36081134700,"Queens County, NY",49462
36081003000,"Queens County, NY",49429
36061012500,"Midtown, New York, NY",49419
36081018501,"Queens County, NY",49413
36081012400,"Queens County, NY",49398
34017010400,"Bayonne, NJ",49392
34017001000,"The Heights, Jersey City, NJ",49375
34013015500,"Bloomfield, NJ",49348
34023002000,"Metuchen, NJ",49345
34003021300,"Garfield, NJ",49325
36047019200,"Kings County, NY",49323
36047056600,"Kings County, NY",49305
36005034500,"Bronx County, NY",49296
36081024900,"Queens County, NY",49286
36047042200,"Kings County, NY",49281
36061009100,"Midtown, New York, NY",49273
36081002400,"Queens County, NY",49270
36085002001,"Richmond County, NY",49263
34017014200,"North Bergen, NJ",49263
36081027500,"Queens County, NY",49258
34039038500,"Scotch Plains, NJ",49247
36059406201,"West Hempstead, NY",49240
36047005800,"Kings County, NY",49236
34003011200,"Elmwood Park, NJ",49233
34017016200,"Union City, NJ",49231
36047050000,"Kings County, NY",49228
34031246300,"Wayne, NJ",49197
34017012800,"Kearny, NJ",49158
36081056400,"Queens County, NY",49157
36061003002,"Alphabet City, New York, NY",49144
36081026901,"Queens County, NY",49142
34017000600,"The Heights, Jersey City, NJ",49126
36081008600,"Queens County, NY",49118
36081041500,"Queens County, NY",49101
36047048500,"Kings County, NY",49090
36047050100,"Kings County, NY",49080
34003054500,"Teaneck, NJ",49072
36081025100,"Queens County, NY",49055
36081047800,"Queens County, NY",49048
34039031602,"Elizabeth, NJ",49047
36081027100,"Queens County, NY",49034
36047006000,"Kings County, NY",49021
36081026300,"Queens County, NY",49010
36047076200,"Kings County, NY",49001
36061013200,"Upper East Side, New York, NY",49000
36081030904,"Queens County, NY",48994
34003003500,"Bergenfield, NJ",48993
36081004200,"Queens County, NY",48987
36047062600,"Kings County, NY",48973
36005028500,"Bronx County, NY",48966
36081004002,"Queens County, NY",48964
36059411000,"Inwood, NY",48960
36047017600,"Kings County, NY",48928
34003030200,"Lodi, NJ",48921
36081018700,"Queens County, NY",48885
34013019000,"South Orange, NJ",48825
36085011201,"Richmond County, NY",48809
34017010100,"Bayonne, NJ",48801
36081125700,"Queens County, NY",48796
36061006400,"Gramercy Park, New York, NY",48789
34039038000,"Summit, NJ",48777
36047027200,"Kings County, NY",48756
36081027300,"Queens County, NY",48740
36081028300,"Queens County, NY",48723
36085011202,"Richmond County, NY",48716
34017016900,"Union City, NJ",48708
36081092500,"Queens County, NY",48698
34039033000,"Union, NJ",48678
36081015400,"Queens County, NY",48670
36047057300,"Kings County, NY",48661
36081012500,"Queens County, NY",48650
36047024400,"Kings County, NY",48642
36081046500,"Queens County, NY",48639
36061010602,"Lenox Hill, New York, NY",48613
36047042400,"Kings County, NY",48598
34013000600,"Upper Roseville, Newark, NJ",48568
36085012804,"Richmond County, NY",48555
36081085500,"Queens County, NY",48542
36047044300,"Kings County, NY",48540
34017000902,"Journal Square, Jersey City, NJ",48537
36081050500,"Queens County, NY",48536
36061003001,"Lower Manhattan, New York, NY",48494
34023003700,"Carteret, NJ",48490
36061007000,"Kips Bay, New York, NY",48459
36047008400,"Kings County, NY",48457
36005032300,"Bronx County, NY",48452
36081073700,"Queens County, NY",48420
36061006800,"Kips Bay, New York, NY",48411
36081046100,"Queens County, NY",48401
34023001411,"Edison, NJ",48396
36085007000,"Richmond County, NY",48396
36061017500,"Upper West Side, New York, NY",48392
34003021600,"Garfield, NJ",48382
34023001805,"Edison, NJ",48364
34039037100,"Cranford, NJ",48358
36047022600,"Kings County, NY",48358
36047049500,"Kings County, NY",48349
36081083800,"Queens County, NY",48326
36061016100,"Upper West Side, New York, NY",48313
34031124200,"Clifton, NJ",48310
36081005400,"Queens County, NY",48288
34017010800,"Constable Hook, Bayonne, NJ",48241
36047072000,"Kings County, NY",48230
36059301300,"Port Washington, NY",48221
36081003300,"Queens County, NY",48217
36081002800,"Queens County, NY",48206
36085029102,"Richmond County, NY",48193
36081117100,"Queens County, NY",48189
36059416401,"Long Beach, NY",48185
36081011000,"Queens County, NY",48164
34017017200,"Union City, NJ",48161
34039035700,"Rahway, NJ",48158
36059416600,"Long Beach, NY",48156
36061010601,"Midtown, New York, NY",48155
34017014502,"North Bergen, NJ",48155
34017015801,"West New York, NJ",48138
36081028700,"Queens County, NY",48131
36081026500,"Queens County, NY",48086
36047012200,"Kings County, NY",48080
34003021200,"Garfield, NJ",48079
36081018102,"Queens County, NY",48073
36119005701,"New Rochelle, NY",48070
34013015400,"Bloomfield, NJ",48066
36047075000,"Kings County, NY",48066
34031124601,"Clifton, NJ",48062
36061004200,"Lower Manhattan, New York, NY",48041
36081118500,"Queens County, NY",48034
36005013200,"Bronx County, NY",48012
36081004401,"Queens County, NY",48011
36119000203,"Ludlow, Yonkers, NY",48009
36047033600,"Kings County, NY",47987
36081047200,"Queens County, NY",47987
36059413500,"Baldwin, NY",47986
34027040804,"Montville, NJ",47961
36061001501,"Lower Manhattan, New York, NY",47959
36081000600,"Queens County, NY",47927
34017017100,"Union City, NJ",47922
36081044800,"Queens County, NY",47893
36081029100,"Queens County, NY",47890
36047059800,"Kings County, NY",47889
36059409900,"Valley Stream, NY",47838
36047056300,"Kings County, NY",47820
34017018702,"Hoboken, NJ",47819
36047150200,"Kings County, NY",47789
36081003200,"Queens County, NY",47762
36005031800,"Bronx County, NY",47752
34017018800,"Hoboken, NJ",47748
36047044200,"Kings County, NY",47747
36061008603,"Midtown, New York, NY",47745
34023001903,"Edison, NJ",47720
36081032700,"Queens County, NY",47710
34003057101,"Wallington, NJ",47705
34017001800,"Journal Square, Jersey City, NJ",47674
36081001000,"Queens County, NY",47657
34017010300,"Bayonne, NJ",47629
34017014700,"North Bergen, NJ",47627
34023003500,"Carteret, NJ",47622
36059405000,"Elmont, NY",47595
34023002901,"Woodbridge, Woodbridge Township, NJ",47594
34039032001,"Elizabeth, NJ",47577
36047016000,"Kings County, NY",47553
36061014700,"Lincoln Square, New York, NY",47540
36047046202,"Kings County, NY",47529
36081084601,"Queens County, NY",47527
34017014800,"North Bergen, NJ",47526
36081010600,"Queens County, NY",47517
36061031703,"Lower Manhattan, New York, NY",47516
36005031200,"Bronx County, NY",47499
36081116300,"Queens County, NY",47452
36047053000,"Kings County, NY",47432
36081016800,"Queens County, NY",47423
36059412400,"Rockville Centre, NY",47416
36081058300,"Queens County, NY",47405
36081014500,"Queens County, NY",47405
34039031904,"Elizabeth, NJ",47392
36047099200,"Kings County, NY",47377
34017002400,"Downtown Jersey City, Jersey City, NJ",47371
34023002701,"Avenel, Woodbridge Township, NJ",47358
36005026601,"Bronx County, NY",47350
36047049000,"Kings County, NY",47342
36059301400,"Port Washington, NY",47341
36081006502,"Queens County, NY",47295
36085012100,"Richmond County, NY",47295
36081014800,"Queens County, NY",47288
36047004100,"Kings County, NY",47284
34017015100,"Guttenberg, NJ",47269
36081008500,"Queens County, NY",47269
36081043900,"Queens County, NY",47248
36119006200,"New Rochelle, NY",47245
34003021400,"Garfield, NJ",47238
36085030302,"Richmond County, NY",47230
36081144700,"Queens County, NY",47211
36061006900,"Lower Manhattan, New York, NY",47210
36061003602,"Bowery, New York, NY",47190
34013014700,"Belleville, NJ",47156
34017015300,"West New York, NJ",47140
34023007500,"South Amboy, NJ",47136
36085018701,"Richmond County, NY",47120
36085003300,"Richmond County, NY",47055
36047004500,"Kings County, NY",47038
34013017500,"West Orange, NJ",47027
36119001302,"Park Hill, Yonkers, NY",47022
34017014000,"North Bergen, NJ",47013
34003018200,"Fairview, NJ",47005
36061008000,"Midtown, New York, NY",47004
34003019303,"Palisades Park, NJ",46988
34013015900,"Bloomfield, NJ",46975
34017001202,"Journal Square, Jersey City, NJ",46972
36081065702,"Queens County, NY",46949
36061013100,"Midtown, New York, NY",46947
36005033000,"Bronx County, NY",46920
36059405100,"Elmont, NY",46904
34039031000,"Elizabeth, NJ",46890
34013017900,"West Orange, NJ",46889
36047046800,"Kings County, NY",46888
36047011600,"Kings County, NY",46876
36081053100,"Queens County, NY",46852
34017018500,"Hoboken, NJ",46847
36047017100,"Kings County, NY",46823
36081002600,"Queens County, NY",46823
36081112300,"Queens County, NY",46803
36085000800,"Richmond County, NY",46802
36081086300,"Queens County, NY",46798
36081062300,"Queens County, NY",46792
34031124700,"Clifton, NJ",46789
36047034800,"Kings County, NY",46779
36061015500,"Lincoln Square, New York, NY",46770
36119006100,"New Rochelle, NY",46761
34017017700,"Union City, NJ",46734
36081005900,"Queens County, NY",46729
34039032002,"Elizabeth, NJ",46725
36061004800,"Gramercy Park, New York, NY",46725
36085024800,"Richmond County, NY",46723
34013017600,"West Orange, NJ",46715
34017013700,"East Newark, NJ",46696
36061006200,"Kips Bay, New York, NY",46695
36081085300,"Queens County, NY",46681
36047006500,"Kings County, NY",46675
36061001200,"Lower Manhattan, New York, NY",46674
36061007600,"Midtown, New York, NY",46671
36061007900,"Lower Manhattan, New York, NY",46618
34039032700,"Union, NJ",46570
36081048500,"Queens County, NY",46563
36059416702,"Long Beach, NY",46551
34023002902,"Woodbridge, Woodbridge Township, NJ",46551
34039035200,"Linden, NJ",46534
36061014200,"Upper East Side, New York, NY",46531
36047002000,"Kings County, NY",46510
34023003203,"Woodbridge Township, NJ",46495
34023001901,"Edison, NJ",46484
36081015900,"Queens County, NY",46480
36081009100,"Queens County, NY",46476
36061016700,"Upper West Side, New York, NY",46475
36061004500,"Lower Manhattan, New York, NY",46454
34017014102,"North Bergen, NJ",46449
34017011400,"Constable Hook, Bayonne, NJ",46444
36061011600,"Lenox Hill, New York, NY",46409
36081028100,"Queens County, NY",46404
36061031704,"Lower Manhattan, New York, NY",46402
36081058100,"Queens County, NY",46382
34039032400,"Hillside, NJ",46376
36061014602,"Upper East Side, New York, NY",46362
36081046900,"Queens County, NY",46361
36081046200,"Queens County, NY",46359
34017005900,"Greenville, Jersey City, NJ",46344
36081028900,"Queens County, NY",46341
34039032600,"Union, NJ",46326
36081006501,"Queens County, NY",46316
36119001505,"Southeast Yonkers, Yonkers, NY",46297
36081048400,"Queens County, NY",46291
34013017800,"West Orange, NJ",46288
34023002805,"Woodbridge, Woodbridge Township, NJ",46287
36047057900,"Kings County, NY",46283
34013007501,"North Ironbound, Newark, NJ",46281
36081007100,"Queens County, NY",46275
34023003800,"Carteret, NJ",46240
34023003401,"Sewaren, Woodbridge Township, NJ",46236
34023009000,"Avenel, Woodbridge Township, NJ",46212
36061026700,"Fort George, New York, NY",46206
36047035200,"Kings County, NY",46195
36081049302,"Queens County, NY",46185
34023009200,"Sayreville, NJ",46174
34017013600,"Harrison, NJ",46149
36081007500,"Queens County, NY",46134
36047020000,"Kings County, NY",46134
36047000502,"Kings County, NY",46130
36047044800,"Kings County, NY",46127
36081012200,"Queens County, NY",46122
36047119000,"Kings County, NY",46105
36081010200,"Queens County, NY",46092
36061011203,"Midtown, New York, NY",46080
36081055400,"Queens County, NY",46069
36047047000,"Kings County, NY",46048
34003036200,"Moonachie, NJ",46030
36059404800,"South Floral Park, NY",46029
36081033900,"Queens County, NY",46017
36081010400,"Queens County, NY",46001
36061016002,"East Harlem, New York, NY",45975
36047046400,"Kings County, NY",45972
34017015002,"Guttenberg, NJ",45954
36047010800,"Kings County, NY",45944
36047004900,"Kings County, NY",45918
36085012500,"Richmond County, NY",45911
36047048800,"Kings County, NY",45880
34039030802,"Elizabeth, NJ",45862
36047008800,"Kings County, NY",45861
36081021600,"Queens County, NY",45857
34017015600,"West New York, NJ",45848
34013021803,"West Caldwell, NJ",45840
36047042000,"Kings County, NY",45831
36081033700,"Queens County, NY",45818
34023008900,"Edison, NJ",45814
36081023200,"Queens County, NY",45813
36047009200,"Kings County, NY",45811
36047047700,"Kings County, NY",45805
34023001413,"Edison, NJ",45800
36061014801,"Upper East Side, New York, NY",45781
34017017800,"Union City, NJ",45781
36081018300,"Queens County, NY",45777
36085011401,"Richmond County, NY",45776
36047053400,"Kings County, NY",45757
36061004900,"Lower Manhattan, New York, NY",45730
36047049200,"Kings County, NY",45730
36085003900,"Richmond County, NY",45729
36061013900,"Hell's Kitchen, New York, NY",45715
36081012602,"Queens County, NY",45710
36081018101,"Queens County, NY",45696
34039035400,"Linden, NJ",45660
36081009400,"Queens County, NY",45659
36047068200,"Kings County, NY",45600
36005025600,"Bronx County, NY",45586
36085020100,"Richmond County, NY",45585
36005030000,"Bronx County, NY",45574
36061015400,"Upper East Side, New York, NY",45573
34023003001,"Woodbridge, Woodbridge Township, NJ",45568
36081054700,"Queens County, NY",45548
36047036700,"Kings County, NY",45539
36047096200,"Kings County, NY",45533
36059414301,"Freeport, NY",45528
36085014100,"Richmond County, NY",45519
36081007700,"Queens County, NY",45507
36081084900,"Queens County, NY",45476
36061014601,"Upper East Side, New York, NY",45474
36081022001,"Queens County, NY",45461
34039037800,"Summit, NJ",45445
36081035100,"Queens County, NY",45443
36081048200,"Queens County, NY",45426
36061013800,"Upper East Side, New York, NY",45417
34003041301,"Palisades Park, NJ",45410
34023007600,"South Amboy, NJ",45386
36081000400,"Queens County, NY",45382
36047116800,"Kings County, NY",45363
34003023401,"Hackensack, NJ",45341
34017015201,"West New York, NJ",45339
36059409800,"Elmont, NY",45334
36047007500,"Kings County, NY",45331
36081013800,"Queens County, NY",45327
36047005100,"Kings County, NY",45322
36047067400,"Kings County, NY",45305
34039030900,"Elizabeth, NJ",45289
34017017400,"Union City, NJ",45288
34017007100,"Journal Square, Jersey City, NJ",45281
36081015000,"Queens County, NY",45260
34017002200,"Historic Downtown, Jersey City, NJ",45252
34023002605,"Colonia, Woodbridge Township, NJ",45247
36061003601,"Bowery, New York, NY",45233
36005040900,"Bronx County, NY",45232
36047024000,"Kings County, NY",45217
36061005501,"Lower Manhattan, New York, NY",45210
36061013000,"Lenox Hill, New York, NY",45209
36047044500,"Kings County, NY",45193
36061008700,"Midtown, New York, NY",45182
34023002703,"Avenel, Woodbridge Township, NJ",45173
36119007000,"Larchmont, NY",45167
36081027900,"Queens County, NY",45144
36005026602,"Bronx County, NY",45124
34017001900,"Journal Square, Jersey City, NJ",45120
36081005700,"Queens County, NY",45103
36047007600,"Kings County, NY",45101
36085017007,"Richmond County, NY",45096
34017000200,"The Heights, Jersey City, NJ",45090
36005041900,"Bronx County, NY",45079
34031124900,"Clifton, NJ",45077
36081077908,"Queens County, NY",45077
34023007202,"Parlin, Sayreville, NJ",45064
34031124500,"Clifton, NJ",45059
34017000300,"The Heights, Jersey City, NJ",45051
36005033500,"Bronx County, NY",45039
34017016700,"Union City, NJ",45032
34003023402,"Hackensack, NJ",45021
36081014400,"Queens County, NY",45016
36081015700,"Queens County, NY",45000
36047050202,"Kings County, NY",44992
36047097000,"Kings County, NY",44966
36047058900,"Kings County, NY",44963
34017016500,"Union City, NJ",44962
36061009800,"Midtown, New York, NY",44958
36081049200,"Queens County, NY",44939
36047041600,"Kings County, NY",44910
36081101002,"Queens County, NY",44903
36047055700,"Kings County, NY",44840
36061030700,"Inwood, New York, NY",44829
36081006100,"Queens County, NY",44826
36047050300,"Kings County, NY",44820
34017018900,"Hoboken, NJ",44796
34013021801,"West Caldwell, NJ",44789
34003023302,"Hackensack, NJ",44789
36047049800,"Kings County, NY",44784
36005027900,"Bronx County, NY",44772
36047008200,"Kings County, NY",44766
36047002200,"Kings County, NY",44747
36085007400,"Richmond County, NY",44742
36085024700,"Richmond County, NY",44724
34039030600,"Elizabeth, NJ",44718
36047009600,"Kings County, NY",44710
36047021600,"Kings County, NY",44709
34017015802,"West New York, NJ",44709
36061028100,"Fort George, New York, NY",44699
