"tract","Name","Household_Income_Stayed_in_Commuting_Zone_rP_gP_p75"
36047022000,"Kings County, NY",40445
34013011700,"East Orange, NJ",40445
36061029300,"Upper Manhattan, New York, NY",40437
36047051602,"Kings County, NY",40429
36061026500,"Hudson Heights, New York, NY",40416
36047105804,"Kings County, NY",40403
34013012800,"Irvington, NJ",40388
36047021500,"Kings County, NY",40382
36047120200,"Kings County, NY",40372
36047034500,"Kings County, NY",40366
36047072800,"Kings County, NY",40327
36005005001,"Bronx County, NY",40314
34013018400,"City of Orange, NJ",40263
36047022200,"Kings County, NY",40198
36047089800,"Kings County, NY",40196
36005036502,"Bronx County, NY",40183
36005042000,"Bronx County, NY",40145
36005042600,"Bronx County, NY",40132
36081101001,"Queens County, NY",40126
36047021400,"Kings County, NY",40063
36005026100,"Bronx County, NY",40061
36061028100,"Fort George, New York, NY",40018
36047093600,"Kings County, NY",40008
36059406801,"Hempstead, NY",40000
36047079400,"Kings County, NY",39998
36005008400,"Bronx County, NY",39997
34013023100,"West Side, Newark, NJ",39969
36005016700,"Bronx County, NY",39968
36005007900,"Bronx County, NY",39941
36005015100,"Bronx County, NY",39923
36047032600,"Kings County, NY",39902
36047101800,"Kings County, NY",39851
36005038301,"Bronx County, NY",39839
34003015200,"Englewood, NJ",39839
36005000200,"Bronx County, NY",39831
34031182100,"Paterson, NJ",39826
36119002900,"South Side, Mount Vernon, NY",39820
36005024100,"Bronx County, NY",39818
36047031702,"Kings County, NY",39807
36047024300,"Kings County, NY",39797
36005011502,"Bronx County, NY",39786
36081051800,"Queens County, NY",39785
36047044100,"Kings County, NY",39782
36059407502,"Uniondale, NY",39721
36005038600,"Bronx County, NY",39704
36119003400,"South Side, Mount Vernon, NY",39676
36005022902,"Bronx County, NY",39664
36081068200,"Queens County, NY",39660
36081033000,"Queens County, NY",39649
36047078200,"Kings County, NY",39640
36005003800,"Bronx County, NY",39633
36047054700,"Kings County, NY",39619
36005000400,"Bronx County, NY",39597
36047099000,"Kings County, NY",39593
36005023704,"Bronx County, NY",39539
36081036800,"Queens County, NY",39539
36081069000,"Queens County, NY",39535
36119002700,"South Side, Mount Vernon, NY",39527
36081052600,"Queens County, NY",39522
36047082600,"Kings County, NY",39519
36005037000,"Bronx County, NY",39505
36047027100,"Kings County, NY",39494
36005007400,"Bronx County, NY",39493
36005005400,"Bronx County, NY",39463
34013012900,"Irvington, NJ",39450
36005044800,"Bronx County, NY",39377
36047020300,"Kings County, NY",39357
36047051601,"Kings County, NY",39352
36047012902,"Kings County, NY",39346
34039032300,"Hillside, NJ",39340
36081018000,"Queens County, NY",39338
34013009300,"North Broadway, Newark, NJ",39309
36047052900,"Kings County, NY",39308
36119004100,"Oakwood Heights, Mount Vernon, NY",39304
36005040800,"Bronx County, NY",39283
36047080600,"Kings County, NY",39273
36047019900,"Kings County, NY",39245
36061015601,"Upper East Side, New York, NY",39234
36081056800,"Queens County, NY",39234
36005020900,"Bronx County, NY",39233
36085002900,"Richmond County, NY",39231
36085000700,"Richmond County, NY",39231
36061003700,"Lower Manhattan, New York, NY",39225
36005045800,"Bronx County, NY",39214
36047031701,"Kings County, NY",39207
36061028700,"Fort George, New York, NY",39179
36005037600,"Bronx County, NY",39174
36047036501,"Kings County, NY",39141
36005001600,"Bronx County, NY",39110
36085020700,"Richmond County, NY",39082
34039032200,"Hillside, NJ",39077
36005036501,"Bronx County, NY",39054
36081026400,"Queens County, NY",39051
36047114600,"Kings County, NY",39043
36059413900,"Roosevelt, NY",39023
34023004300,"Perth Amboy, NJ",39008
36047018700,"Kings County, NY",38999
36081018401,"Queens County, NY",38972
36059407401,"Uniondale, NY",38967
36047113000,"Kings County, NY",38930
36047088400,"Kings County, NY",38922
36059407102,"Hempstead, NY",38919
36005019500,"Bronx County, NY",38913
34039034000,"Roselle, NJ",38907
36005021800,"Bronx County, NY",38902
36047086800,"Kings County, NY",38875
34013023200,"South Broad Street, Newark, NJ",38873
36047023600,"Kings County, NY",38872
36047093000,"Kings County, NY",38860
36081035300,"Queens County, NY",38857
36005006300,"Bronx County, NY",38853
36119006400,"New Rochelle, NY",38850
36005046201,"Bronx County, NY",38838
34013012200,"Irvington, NJ",38827
36005042400,"Bronx County, NY",38826
36061023300,"Harlem, New York, NY",38782
36061026900,"Fort George, New York, NY",38779
36081062000,"Queens County, NY",38761
36047023100,"Kings County, NY",38700
36081027200,"Queens County, NY",38695
36005017300,"Bronx County, NY",38679
36081024000,"Queens County, NY",38679
36059406900,"Hempstead, NY",38677
36005035600,"Bronx County, NY",38672
36047035300,"Kings County, NY",38641
36081044301,"Queens County, NY",38631
36047083400,"Kings County, NY",38603
36047102800,"Kings County, NY",38597
34013018800,"City of Orange, NJ",38576
36047089200,"Kings County, NY",38564
36005002701,"Bronx County, NY",38560
34017004600,"Bergen/Lafayette, Jersey City, NJ",38531
36059407204,"Hempstead, NY",38526
36005022701,"Bronx County, NY",38523
36047083000,"Kings County, NY",38510
34031180202,"Paterson, NJ",38506
34013006400,"University Heights, Newark, NJ",38501
34017006000,"Greenville, Jersey City, NJ",38489
36081053601,"Queens County, NY",38485
36081062600,"Queens County, NY",38482
34039030400,"Elizabeth, NJ",38474
36047047600,"Kings County, NY",38468
36005003900,"Bronx County, NY",38466
36047037900,"Kings County, NY",38465
36005046000,"Bronx County, NY",38451
36061023600,"Harlem, New York, NY",38440
34031175302,"Passaic, NJ",38433
36061022500,"Harlem, New York, NY",38399
36005037100,"Bronx County, NY",38398
34013010500,"East Orange, NJ",38390
36081064600,"Queens County, NY",38387
36005023302,"Bronx County, NY",38386
36047088800,"Kings County, NY",38373
36005024700,"Bronx County, NY",38366
36061016200,"Upper Manhattan, New York, NY",38347
36047033000,"Kings County, NY",38341
36005021001,"Bronx County, NY",38339
36005004100,"Bronx County, NY",38336
34017004200,"West Side, North Bergen, NJ",38332
36005023100,"Bronx County, NY",38318
36047077000,"Kings County, NY",38272
36047101000,"Kings County, NY",38271
36047016300,"Kings County, NY",38263
36005037200,"Bronx County, NY",38237
36047117602,"Kings County, NY",38181
36085000300,"Richmond County, NY",38178
36081014201,"Queens County, NY",38167
36047040900,"Kings County, NY",38164
34013011800,"East Orange, NJ",38160
36005040600,"Bronx County, NY",38143
36047092200,"Kings County, NY",38131
36047082000,"Kings County, NY",38123
36005032800,"Bronx County, NY",38119
36081061000,"Queens County, NY",38116
36047043500,"Kings County, NY",38098
36061017200,"East Harlem, New York, NY",38091
36081087100,"Queens County, NY",38085
36047077600,"Kings County, NY",38044
36081050400,"Queens County, NY",38041
36081081400,"Queens County, NY",38012
34013012300,"Irvington, NJ",38007
36047049100,"Kings County, NY",38005
36047038100,"Kings County, NY",37990
36081059600,"Queens County, NY",37969
36047083200,"Kings County, NY",37967
36005039901,"Bronx County, NY",37963
36047085800,"Kings County, NY",37957
36081016300,"Queens County, NY",37951
36047013100,"Kings County, NY",37940
36047035900,"Kings County, NY",37928
36047090200,"Kings County, NY",37882
34013016600,"Montclair, NJ",37840
36005030200,"Bronx County, NY",37835
36061024500,"Upper Manhattan, New York, NY",37831
36047084600,"Kings County, NY",37826
36047027300,"Kings County, NY",37771
36047073000,"Kings County, NY",37755
36085007700,"Richmond County, NY",37746
36061000201,"Lower Manhattan, New York, NY",37731
36005007200,"Bronx County, NY",37715
36047091600,"Kings County, NY",37705
34031175301,"Passaic, NJ",37690
36061021200,"Upper Manhattan, New York, NY",37688
34013002100,"Upper Vailsburg, Newark, NJ",37686
36047032500,"Kings County, NY",37678
36047092000,"Kings County, NY",37652
36047081800,"Kings County, NY",37650
36061002201,"Lower Manhattan, New York, NY",37648
36081017600,"Queens County, NY",37615
36081010800,"Queens County, NY",37615
36047073400,"Kings County, NY",37612
36061025900,"Harlem, New York, NY",37611
36081017000,"Queens County, NY",37597
36047103400,"Kings County, NY",37577
36005046202,"Bronx County, NY",37576
36005039700,"Bronx County, NY",37547
36081030600,"Queens County, NY",37545
34017007800,"Historic Downtown, Jersey City, NJ",37536
36047086400,"Kings County, NY",37528
36005044400,"Bronx County, NY",37521
34013011300,"East Orange, NJ",37511
36047047400,"Kings County, NY",37498
34013012100,"Irvington, NJ",37489
34013008900,"Seventh Avenue, Newark, NJ",37481
36005040302,"Bronx County, NY",37477
34013005000,"South Broad Street, Newark, NJ",37474
36081035800,"Queens County, NY",37404
36005024501,"Bronx County, NY",37398
36061022900,"Harlem, New York, NY",37397
36061019200,"East Harlem, New York, NY",37386
36005038100,"Bronx County, NY",37371
36047080400,"Kings County, NY",37364
36047025901,"Kings County, NY",37363
36059407101,"Hempstead, NY",37361
36005021002,"Bronx County, NY",37323
36047041900,"Kings County, NY",37321
36047003100,"Kings County, NY",37295
36005020200,"Bronx County, NY",37284
34013017200,"Montclair, NJ",37275
36005040501,"Bronx County, NY",37273
36061023501,"Harlem, New York, NY",37268
36061019702,"Harlem, New York, NY",37259
36047073600,"Kings County, NY",37246
36005023000,"Bronx County, NY",37236
36081099801,"Queens County, NY",37230
36081019600,"Queens County, NY",37228
36047085000,"Kings County, NY",37219
36061006500,"Lower Manhattan, New York, NY",37212
36047044900,"Kings County, NY",37206
36081040500,"Queens County, NY",37190
36047038300,"Kings County, NY",37173
36061011202,"Midtown, New York, NY",37149
36047120000,"Kings County, NY",37131
36047051400,"Kings County, NY",37115
36047105801,"Kings County, NY",37114
36047082400,"Kings County, NY",37107
36081028200,"Queens County, NY",37073
36047026100,"Kings County, NY",37072
36081023800,"Queens County, NY",37035
36085031902,"Richmond County, NY",36994
36005003500,"Bronx County, NY",36957
34013018100,"City of Orange, NJ",36957
36047093800,"Kings County, NY",36952
36047050500,"Kings County, NY",36939
36061029900,"Inwood, New York, NY",36936
34013009900,"East Orange, NJ",36928
34013004200,"Upper Clinton Hill, Newark, NJ",36924
36047115800,"Kings County, NY",36891
36059407501,"Uniondale, NY",36867
36005040502,"Bronx County, NY",36864
36061019300,"Upper West Side, New York, NY",36854
36047036900,"Kings County, NY",36852
34013002300,"Lower Vailsburg, Newark, NJ",36847
36047054500,"Kings County, NY",36845
36081050000,"Queens County, NY",36814
36047091200,"Kings County, NY",36788
36047033700,"Kings County, NY",36739
36047051001,"Kings County, NY",36739
34013001700,"Fairmount, Newark, NJ",36739
36047019700,"Kings County, NY",36738
36005025300,"Bronx County, NY",36718
36061024200,"East Harlem, New York, NY",36659
36059406202,"West Hempstead, NY",36652
36047087401,"Kings County, NY",36632
36005039300,"Bronx County, NY",36630
36047022100,"Kings County, NY",36622
36005008500,"Bronx County, NY",36613
36047038200,"Kings County, NY",36599
36047050801,"Kings County, NY",36572
36047089000,"Kings County, NY",36568
36005022500,"Bronx County, NY",36567
36061018000,"East Harlem, New York, NY",36565
36047116000,"Kings County, NY",36553
34013004400,"Weequahic, Newark, NJ",36518
36061019000,"Harlem, New York, NY",36513
36005037400,"Bronx County, NY",36502
34031182302,"Paterson, NJ",36483
36047034300,"Kings County, NY",36458
36061017800,"East Harlem, New York, NY",36454
36005034800,"Bronx County, NY",36454
34013018600,"City of Orange, NJ",36408
36081035200,"Queens County, NY",36404
34013018300,"City of Orange, NJ",36396
36005039200,"Bronx County, NY",36389
34013012700,"Irvington, NJ",36387
36081015200,"Queens County, NY",36347
36047019300,"Kings County, NY",36336
36047079801,"Kings County, NY",36335
34039031300,"Elizabeth, NJ",36331
36081040300,"Queens County, NY",36313
34013002202,"Upper Vailsburg, Newark, NJ",36277
36005002800,"Bronx County, NY",36257
34013010100,"East Orange, NJ",36246
36081017400,"Queens County, NY",36197
36061019600,"East Harlem, New York, NY",36190
36061024900,"Upper Manhattan, New York, NY",36186
36119003100,"South Side, Mount Vernon, NY",36184
34013001800,"Fairmount, Newark, NJ",36153
36061030900,"West Bronx, New York, NY",36148
36047110600,"Kings County, NY",36119
36047089600,"Kings County, NY",36102
34013011100,"East Orange, NJ",36093
36047079000,"Kings County, NY",36083
36047007100,"Kings County, NY",36075
34013009700,"North Broadway, Newark, NJ",36071
34017007600,"Downtown Jersey City, Jersey City, NJ",36047
36047114202,"Kings County, NY",36028
34013004802,"Dayton/Weequahic Park, Newark, NJ",35992
36061029500,"Inwood, New York, NY",35987
36047030100,"Kings County, NY",35974
36061017401,"East Harlem, New York, NY",35960
36081019000,"Queens County, NY",35894
36047093400,"Kings County, NY",35888
36081036700,"Queens County, NY",35867
36081037600,"Queens County, NY",35848
36061025700,"Harlem, New York, NY",35845
36061026300,"Upper Manhattan, New York, NY",35841
36081044602,"Queens County, NY",35808
36005002500,"Bronx County, NY",35806
34017004300,"Bergen/Lafayette, Jersey City, NJ",35776
34039039900,"Elizabeth, NJ",35773
36005024000,"Bronx County, NY",35762
36047076600,"Kings County, NY",35712
36081060800,"Queens County, NY",35650
36047101600,"Kings County, NY",35641
36081017200,"Queens County, NY",35610
36081027000,"Queens County, NY",35578
36005016100,"Bronx County, NY",35567
36081052200,"Queens County, NY",35542
36005019900,"Bronx County, NY",35540
36061023900,"Upper Manhattan, New York, NY",35534
34013010000,"East Orange, NJ",35523
36081053800,"Queens County, NY",35505
36061023200,"Harlem, New York, NY",35499
36047032900,"Kings County, NY",35469
36081027600,"Queens County, NY",35463
34031182600,"Paterson, NJ",35419
36081018200,"Queens County, NY",35407
36047094401,"Kings County, NY",35376
36081040000,"Queens County, NY",35370
34031182400,"Paterson, NJ",35354
36005039600,"Bronx County, NY",35327
36005037504,"Bronx County, NY",35319
36047092400,"Kings County, NY",35313
36005006800,"Bronx County, NY",35301
34013004801,"Weequahic, Newark, NJ",35275
36047111000,"Kings County, NY",35264
36047102000,"Kings County, NY",35242
36061021800,"Upper Manhattan, New York, NY",35232
34039034600,"Linden, NJ",35210
36047050900,"Kings County, NY",35193
36047119400,"Kings County, NY",35182
36081036600,"Queens County, NY",35170
36081059800,"Queens County, NY",35164
36005036100,"Bronx County, NY",35133
36081094201,"Queens County, NY",35080
36005011700,"Bronx County, NY",35073
36081033402,"Queens County, NY",35055
36005007700,"Bronx County, NY",35025
36005037900,"Bronx County, NY",35016
36081028400,"Queens County, NY",35007
36005041800,"Bronx County, NY",34996
36005026900,"Bronx County, NY",34966
36047094600,"Kings County, NY",34954
36081041400,"Queens County, NY",34951
34013002000,"Lower Vailsburg, Newark, NJ",34924
36005023502,"Bronx County, NY",34894
36061021900,"Harlem, New York, NY",34878
36005004300,"Bronx County, NY",34875
36081079000,"Queens County, NY",34874
36047029900,"Kings County, NY",34866
36047026300,"Kings County, NY",34864
36061018900,"Upper West Side, New York, NY",34861
34013004600,"Weequahic, Newark, NJ",34852
36081040400,"Queens County, NY",34813
36047033300,"Kings County, NY",34796
36005022300,"Bronx County, NY",34780
36081050800,"Queens County, NY",34762
36047037500,"Kings County, NY",34759
36005038000,"Bronx County, NY",34756
36005022000,"Bronx County, NY",34744
34017004400,"Bergen/Lafayette, Jersey City, NJ",34744
36005020501,"Bronx County, NY",34704
36005018500,"Bronx County, NY",34686
36047080000,"Kings County, NY",34673
36047079200,"Kings County, NY",34654
36047051002,"Kings County, NY",34643
36047035500,"Kings County, NY",34614
36047029100,"Kings County, NY",34574
36081040100,"Queens County, NY",34553
36005018101,"Bronx County, NY",34501
36081037100,"Queens County, NY",34492
36047085600,"Kings County, NY",34470
36081019400,"Queens County, NY",34458
34003015300,"Englewood, NJ",34448
34013003700,"West Side, Newark, NJ",34445
36061011900,"Midtown, New York, NY",34426
36061013300,"Hell's Kitchen, New York, NY",34419
36081050201,"Queens County, NY",34419
34013010700,"East Orange, NJ",34415
36005014400,"Bronx County, NY",34411
34013008100,"Central Business District, Newark, NJ",34404
36081050600,"Queens County, NY",34383
36047088200,"Kings County, NY",34382
36081062200,"Queens County, NY",34372
36081061800,"Queens County, NY",34359
36047037300,"Kings County, NY",34345
36081032000,"Queens County, NY",34332
34017002300,"Downtown Jersey City, Jersey City, NJ",34284
36005002000,"Bronx County, NY",34276
36047023200,"Kings County, NY",34275
34013005100,"Weequahic, Newark, NJ",34258
36047041700,"Kings County, NY",34237
36047018100,"Kings County, NY",34218
36047025100,"Kings County, NY",34204
36047029700,"Kings County, NY",34194
36047042900,"Kings County, NY",34142
36005015900,"Bronx County, NY",34137
36047020100,"Kings County, NY",34062
36047083600,"Kings County, NY",34056
36005011900,"Bronx County, NY",34050
36047116600,"Kings County, NY",34048
36047086000,"Kings County, NY",34015
36047087000,"Kings County, NY",33996
36119002600,"South Side, Mount Vernon, NY",33982
36081045200,"Queens County, NY",33977
34013012500,"Irvington, NJ",33975
34017006800,"Bergen/Lafayette, Jersey City, NJ",33959
36047031900,"Kings County, NY",33945
34013009200,"Mount Pleasant/Lower Broadway, Newark, NJ",33925
36081054000,"Queens County, NY",33924
36059414001,"Roosevelt, NY",33915
34013011400,"East Orange, NJ",33910
36047021300,"Kings County, NY",33892
36047053700,"Kings County, NY",33886
36081039400,"Queens County, NY",33875
36081018402,"Queens County, NY",33868
36005012101,"Bronx County, NY",33852
36081051600,"Queens County, NY",33847
36005036800,"Bronx County, NY",33803
36047041100,"Kings County, NY",33794
36047018501,"Kings County, NY",33781
36047114400,"Kings County, NY",33780
36081037900,"Queens County, NY",33705
36061018400,"Upper Manhattan, New York, NY",33697
36005020100,"Bronx County, NY",33691
34017006700,"Bergen/Lafayette, Jersey City, NJ",33652
34017005500,"Greenville, Jersey City, NJ",33621
36005019700,"Bronx County, NY",33609
36061020701,"Upper Manhattan, New York, NY",33590
36047080200,"Kings County, NY",33586
36047117201,"Kings County, NY",33583
36061017000,"East Harlem, New York, NY",33569
36005035800,"Bronx County, NY",33544
36047054900,"Kings County, NY",33544
36005036700,"Bronx County, NY",33537
36047037100,"Kings County, NY",33534
36005004200,"Bronx County, NY",33521
36081025400,"Queens County, NY",33505
34013012600,"Irvington, NJ",33484
36005022403,"Bronx County, NY",33455
34013012400,"Irvington, NJ",33435
36005005300,"Bronx County, NY",33434
36047081000,"Kings County, NY",33409
36081033401,"Queens County, NY",33399
36081008700,"Queens County, NY",33379
36047028700,"Kings County, NY",33346
36047027700,"Kings County, NY",33336
36081043400,"Queens County, NY",33324
36061012900,"Hell's Kitchen, New York, NY",33300
36047032300,"Kings County, NY",33279
36005008900,"Bronx County, NY",33276
36005014100,"Bronx County, NY",33238
36005026300,"Bronx County, NY",33228
36005025700,"Bronx County, NY",33223
36047041300,"Kings County, NY",33222
36059407000,"Hempstead, NY",33221
36005040100,"Bronx County, NY",33215
36005008300,"Bronx County, NY",33177
34031182900,"Paterson, NJ",33161
36047034700,"Kings County, NY",33150
34013011600,"East Orange, NJ",33126
36047082200,"Kings County, NY",33095
36047112800,"Kings County, NY",33073
34013004700,"Weequahic, Newark, NJ",32986
36061022400,"Harlem, New York, NY",32940
36047026700,"Kings County, NY",32927
36047107800,"Kings County, NY",32926
34013002201,"Upper Vailsburg, Newark, NJ",32867
34013004500,"Weequahic, Newark, NJ",32864
34013002800,"West Side, Newark, NJ",32818
36005006500,"Bronx County, NY",32810
36047030700,"Kings County, NY",32807
36005039500,"Bronx County, NY",32786
36081038400,"Queens County, NY",32782
34031175402,"Passaic, NJ",32776
34013010400,"East Orange, NJ",32747
34013010300,"East Orange, NJ",32708
36047034000,"Kings County, NY",32693
36047024900,"Kings County, NY",32681
36005021302,"Bronx County, NY",32677
36081051000,"Queens County, NY",32660
36061023100,"Harlem, New York, NY",32567
36081061400,"Queens County, NY",32537
36047008500,"Kings County, NY",32535
36047030900,"Kings County, NY",32533
36005003700,"Bronx County, NY",32503
36081078800,"Queens County, NY",32445
36047031100,"Kings County, NY",32410
34013010600,"East Orange, NJ",32401
36047025902,"Kings County, NY",32400
36061018200,"East Harlem, New York, NY",32396
36047028502,"Kings County, NY",32390
36047053500,"Kings County, NY",32386
36081019200,"Queens County, NY",32372
36061016600,"East Harlem, New York, NY",32366
36005006100,"Bronx County, NY",32323
34031181702,"Paterson, NJ",32318
36081103201,"Queens County, NY",32311
34013003500,"West Side, Newark, NJ",32283
36005038200,"Bronx County, NY",32272
36061020901,"Harlem, New York, NY",32245
36047039900,"Kings County, NY",32214
36005025100,"Bronx County, NY",32169
36005004600,"Bronx County, NY",32133
36061013500,"Hell's Kitchen, New York, NY",32071
36005007300,"Bronx County, NY",32049
36085002700,"Richmond County, NY",32035
36047050804,"Kings County, NY",32007
36047042300,"Kings County, NY",31990
36047089400,"Kings County, NY",31986
34013001900,"Lower Vailsburg, Newark, NJ",31922
36005036901,"Bronx County, NY",31916
34013005400,"Upper Clinton Hill, Newark, NJ",31909
34013010800,"East Orange, NJ",31908
36047025500,"Kings County, NY",31874
34017005801,"Greenville, Jersey City, NJ",31869
36047035100,"Kings County, NY",31803
36047031300,"Kings County, NY",31715
36005015500,"Bronx County, NY",31706
36081044000,"Queens County, NY",31645
34017017900,"Weehawken, NJ",31638
36047023300,"Kings County, NY",31623
36047025300,"Kings County, NY",31611
36005003100,"Bronx County, NY",31554
34013005300,"Upper Clinton Hill, Newark, NJ",31528
36047037700,"Kings County, NY",31452
36047079601,"Kings County, NY",31420
36005017500,"Bronx County, NY",31379
36047032700,"Kings County, NY",31330
36005028300,"Bronx County, NY",31294
36005020502,"Bronx County, NY",31276
36005018301,"Bronx County, NY",31268
36081069400,"Queens County, NY",31263
34013013300,"Irvington, NJ",31235
36005017901,"Bronx County, NY",31218
36061021500,"Harlem, New York, NY",31174
36005005100,"Bronx County, NY",31158
36061008300,"Midtown, New York, NY",31150
36061024302,"Upper Manhattan, New York, NY",31141
36005033600,"Bronx County, NY",31117
36047040100,"Kings County, NY",31067
36047115200,"Kings County, NY",31060
34017004102,"McGinley Square, Jersey City, NJ",30995
36081059200,"Queens County, NY",30961
36047028100,"Kings County, NY",30953
36005018102,"Bronx County, NY",30926
34013008200,"University Heights, Newark, NJ",30917
36047121400,"Kings County, NY",30810
36047123700,"Kings County, NY",30790
36047005900,"Kings County, NY",30757
36061023700,"Harlem, New York, NY",30745
34013002400,"Lower Vailsburg, Newark, NJ",30720
36005016900,"Bronx County, NY",30717
36047053100,"Kings County, NY",30704
36081097202,"Queens County, NY",30658
36119002800,"South Side, Mount Vernon, NY",30647
36119003300,"South Side, Mount Vernon, NY",30633
36047088000,"Kings County, NY",30588
36005004800,"Bronx County, NY",30577
36047036502,"Kings County, NY",30531
36005021502,"Bronx County, NY",30529
34013001600,"Fairmount, Newark, NJ",30503
36005012901,"Bronx County, NY",30489
36081025800,"Queens County, NY",30436
36081020200,"Queens County, NY",30431
36047088600,"Kings County, NY",30425
34013010900,"East Orange, NJ",30422
36047042700,"Kings County, NY",30380
36081029400,"Queens County, NY",30362
36047115600,"Kings County, NY",30331
36005024300,"Bronx County, NY",30311
36005006200,"Bronx County, NY",30296
34017005300,"Bergen/Lafayette, Jersey City, NJ",30291
36047031500,"Kings County, NY",30268
34013018700,"City of Orange, NJ",30267
36081097204,"Queens County, NY",30261
36047029500,"Kings County, NY",30205
36081036300,"Queens County, NY",30191
36061017402,"East Harlem, New York, NY",30180
36005021700,"Bronx County, NY",30179
36061022102,"Harlem, New York, NY",30153
36047024500,"Kings County, NY",30129
36005019300,"Bronx County, NY",30124
34013013000,"Irvington, NJ",30087
36005001900,"Bronx County, NY",30081
36047022700,"Kings County, NY",30019
36005038302,"Bronx County, NY",30018
36047004700,"Kings County, NY",30014
36119003200,"South Side, Mount Vernon, NY",29965
36047026900,"Kings County, NY",29944
36005015700,"Bronx County, NY",29916
34013004900,"Weequahic, Newark, NJ",29902
36047032100,"Kings County, NY",29854
36047081400,"Kings County, NY",29851
36061021400,"Upper Manhattan, New York, NY",29846
34013011200,"East Orange, NJ",29823
36081036100,"Queens County, NY",29799
36061023000,"Harlem, New York, NY",29788
36047042100,"Kings County, NY",29785
36047020500,"Kings County, NY",29749
36005018900,"Bronx County, NY",29737
36047111800,"Kings County, NY",29717
34031181300,"Paterson, NJ",29689
36047050600,"Kings County, NY",29686
36061022700,"Harlem, New York, NY",29673
36081097203,"Queens County, NY",29663
36081028800,"Queens County, NY",29644
36047055100,"Kings County, NY",29565
36061021000,"East Harlem, New York, NY",29559
36005006400,"Bronx County, NY",29519
36047053300,"Kings County, NY",29502
36047113400,"Kings County, NY",29467
36047090600,"Kings County, NY",29466
36047022900,"Kings County, NY",29429
36061022600,"Harlem, New York, NY",29429
36047039100,"Kings County, NY",29360
34031264200,"Paterson, NJ",29336
34013004300,"Upper Clinton Hill, Newark, NJ",29299
36005036400,"Bronx County, NY",29286
36005021501,"Bronx County, NY",29226
36005037300,"Bronx County, NY",29218
34013004100,"Upper Clinton Hill, Newark, NJ",29158
36005013500,"Bronx County, NY",29134
36047111600,"Kings County, NY",29030
36047110400,"Kings County, NY",29006
36005014702,"Bronx County, NY",28997
36005012102,"Bronx County, NY",28991
34013006200,"Springfield/Belmont, Newark, NJ",28982
36081018600,"Queens County, NY",28975
36061002601,"Alphabet City, New York, NY",28958
36047079602,"Kings County, NY",28930
34013013200,"Irvington, NJ",28892
36047030300,"Kings County, NY",28800
36047098200,"Kings County, NY",28736
36047001500,"Kings County, NY",28706
36047036300,"Kings County, NY",28681
36005006700,"Bronx County, NY",28645
34013013100,"Irvington, NJ",28582
36081051200,"Queens County, NY",28557
34013001500,"Fairmount, Newark, NJ",28526
36047027500,"Kings County, NY",28524
36061024301,"Upper Manhattan, New York, NY",28497
36061002000,"Lower Manhattan, New York, NY",28430
36047003900,"Kings County, NY",28427
36005025500,"Bronx County, NY",28319
36005005600,"Bronx County, NY",28157
36005016500,"Bronx County, NY",28150
36081045500,"Queens County, NY",28076
36061023400,"Harlem, New York, NY",28022
36005048400,"Bronx County, NY",28021
36061018600,"Harlem, New York, NY",27978
34017006500,"Historic Downtown, Jersey City, NJ",27949
34013002600,"West Side, Newark, NJ",27934
36005036902,"Bronx County, NY",27875
36005021100,"Bronx County, NY",27806
36047038900,"Kings County, NY",27794
36047039700,"Kings County, NY",27723
34017004500,"Bergen/Lafayette, Jersey City, NJ",27716
34031181800,"Paterson, NJ",27675
36047034900,"Kings County, NY",27666
36005002300,"Bronx County, NY",27655
36047019100,"Kings County, NY",27642
36061022000,"Harlem, New York, NY",27622
36061019400,"East Harlem, New York, NY",27513
36005014500,"Bronx County, NY",27494
36061022302,"Harlem, New York, NY",27399
34013011500,"East Orange, NJ",27396
36081002500,"Queens County, NY",27274
36047033900,"Kings County, NY",27234
34013005200,"Upper Clinton Hill, Newark, NJ",27184
36047028300,"Kings County, NY",27167
36047079802,"Kings County, NY",27050
36061020000,"Upper Manhattan, New York, NY",27029
36061020102,"Harlem, New York, NY",26997
34013022900,"University Heights, Newark, NJ",26959
36061022800,"Harlem, New York, NY",26815
36047034200,"Kings County, NY",26805
36061018800,"Upper Manhattan, New York, NY",26741
36081052000,"Queens County, NY",26649
36047121000,"Kings County, NY",26626
36005023900,"Bronx County, NY",26589
36047038500,"Kings County, NY",26521
36085013301,"Richmond County, NY",26482
36061016400,"East Harlem, New York, NY",26448
34013003800,"West Side, Newark, NJ",26401
36047048900,"Kings County, NY",26323
36047043300,"Kings County, NY",26256
36005014900,"Bronx County, NY",26231
36047017900,"Kings County, NY",26147
36005006900,"Bronx County, NY",26095
36047002901,"Kings County, NY",26010
36047036100,"Kings County, NY",25771
36047116200,"Kings County, NY",25745
36005014701,"Bronx County, NY",25631
36081038100,"Queens County, NY",25448
36081043200,"Queens County, NY",25271
36061021600,"Harlem, New York, NY",24987
36005040304,"Bronx County, NY",24960
36047122000,"Kings County, NY",24915
36081026000,"Queens County, NY",24880
36047027900,"Kings County, NY",24435
36005021301,"Bronx County, NY",24406
36061002202,"Alphabet City, New York, NY",24306
36005023702,"Bronx County, NY",23992
36047029300,"Kings County, NY",23722
34031183200,"Paterson, NJ",23675
36061021303,"Upper Manhattan, New York, NY",23552
36047003500,"Kings County, NY",23350
36005017902,"Bronx County, NY",23285
