"tract","Name","Household_Income_Stayed_in_Commuting_Zone_rP_gP_p25"
34039037300,"Cranford, NJ",45849
36047069800,"Kings County, NY",45842
36047009400,"Kings County, NY",45817
36047055700,"Kings County, NY",45798
36005024600,"Bronx County, NY",45778
36081077907,"Queens County, NY",45776
36081055800,"Queens County, NY",45772
36059411301,"Valley Stream, NY",45771
36081118500,"Queens County, NY",45766
36081093800,"Queens County, NY",45760
36047027200,"Kings County, NY",45758
36081067900,"Queens County, NY",45756
36081145101,"Queens County, NY",45753
36081002400,"Queens County, NY",45751
34003057102,"Wallington, NJ",45749
34031175801,"Passaic, NJ",45743
34017013800,"Harrison, NJ",45731
36061003900,"Lower Manhattan, New York, NY",45710
36047030000,"Kings County, NY",45698
36085012805,"Richmond County, NY",45686
36081000800,"Queens County, NY",45657
36081059500,"Queens County, NY",45636
34017018600,"Hoboken, NJ",45632
36061005900,"Lower Manhattan, New York, NY",45614
34017012600,"Kearny, NJ",45591
34003019102,"Fort Lee, NJ",45581
36081025302,"Queens County, NY",45579
36081030903,"Queens County, NY",45563
36081011700,"Queens County, NY",45540
34039036301,"Clark, NJ",45513
36081005800,"Queens County, NY",45508
36085024401,"Richmond County, NY",45506
36081032900,"Queens County, NY",45497
34017002200,"Historic Downtown, Jersey City, NJ",45478
34017019900,"Secaucus, NJ",45476
34017014400,"North Bergen, NJ",45471
36047014200,"Kings County, NY",45445
34017000600,"The Heights, Jersey City, NJ",45435
36047059300,"Kings County, NY",45430
36059410900,"Valley Stream, NY",45427
36047041401,"Kings County, NY",45416
34031175601,"Passaic, NJ",45407
34039033600,"Kenilworth, NJ",45399
34023002603,"Iselin, Woodbridge Township, NJ",45361
36119005400,"Pelham, Village of Pelham, NY",45360
34003054500,"Teaneck, NJ",45277
36081065703,"Queens County, NY",45266
36047046000,"Kings County, NY",45261
36081023200,"Queens County, NY",45256
36061010800,"Midtown, New York, NY",45250
34003021300,"Garfield, NJ",45245
36081092200,"Queens County, NY",45240
36081005900,"Queens County, NY",45237
34003019303,"Palisades Park, NJ",45224
36047059800,"Kings County, NY",45223
36047010600,"Kings County, NY",45208
36059303600,"Mineola, NY",45191
36061001800,"Lower Manhattan, New York, NY",45174
36081061301,"Queens County, NY",45108
36047059000,"Kings County, NY",45104
36047053000,"Kings County, NY",45104
36047021200,"Kings County, NY",45095
36081073700,"Queens County, NY",45080
34017001900,"Journal Square, Jersey City, NJ",45071
36081126500,"Queens County, NY",45064
36081116300,"Queens County, NY",45063
36005029500,"Bronx County, NY",45057
36081031700,"Queens County, NY",45048
34017013000,"Kearny, NJ",45034
36047048100,"Kings County, NY",45033
34003030400,"Lodi, NJ",45013
34003029100,"Little Ferry, NJ",45011
36005013000,"Bronx County, NY",44970
34017007400,"The Waterfront, Jersey City, NJ",44966
34017018701,"Hoboken, NJ",44964
36061008200,"Midtown, New York, NY",44959
36061003700,"Lower Manhattan, New York, NY",44949
36081045600,"Queens County, NY",44946
34031264101,"Woodland Park, NJ",44942
36081022001,"Queens County, NY",44941
36081047000,"Queens County, NY",44940
36059410400,"Valley Stream, NY",44938
36059302600,"Floral Park, NY",44921
36047062600,"Kings County, NY",44895
36047013600,"Kings County, NY",44878
34017018702,"Hoboken, NJ",44856
34017012800,"Kearny, NJ",44838
36085018702,"Richmond County, NY",44834
34003018100,"Fairview, NJ",44815
34017014502,"North Bergen, NJ",44811
36081067100,"Queens County, NY",44806
36047042400,"Kings County, NY",44803
36081085300,"Queens County, NY",44796
36005032600,"Bronx County, NY",44723
34003046100,"Ridgefield Park, NJ",44712
36047046202,"Kings County, NY",44692
36047008400,"Kings County, NY",44680
36081115900,"Queens County, NY",44657
36085012806,"Richmond County, NY",44642
36047042800,"Kings County, NY",44622
36081003300,"Queens County, NY",44608
34039032901,"Union, NJ",44593
36005033700,"Bronx County, NY",44593
36047065600,"Kings County, NY",44579
36047010400,"Kings County, NY",44577
34023001804,"Edison, NJ",44574
34017010500,"Bayonne, NJ",44562
36081077906,"Queens County, NY",44548
36081055600,"Queens County, NY",44538
36059405200,"Elmont, NY",44532
36085013203,"Richmond County, NY",44530
36081030904,"Queens County, NY",44522
36047074800,"Kings County, NY",44478
36081047300,"Queens County, NY",44475
36047049000,"Kings County, NY",44432
34017014501,"North Bergen, NJ",44425
34003006201,"Cliffside Park, NJ",44425
34039037700,"Summit, NJ",44401
36005029302,"Bronx County, NY",44401
36047004600,"Kings County, NY",44395
36085015602,"Richmond County, NY",44393
34039032100,"Elizabeth, NJ",44391
36081005300,"Queens County, NY",44374
36047058200,"Kings County, NY",44367
36047007500,"Kings County, NY",44366
34023003101,"Metuchen, NJ",44350
36081137700,"Queens County, NY",44341
34017000500,"The Heights, Jersey City, NJ",44312
34003023200,"Hackensack, NJ",44309
36081024300,"Queens County, NY",44309
36081006900,"Queens County, NY",44301
36081012800,"Queens County, NY",44279
34013007700,"Ironbound District, Newark, NJ",44275
36047054200,"Kings County, NY",44270
36047048800,"Kings County, NY",44228
36047011800,"Kings County, NY",44223
36059413804,"Baldwin, NY",44211
34017001000,"The Heights, Jersey City, NJ",44202
36047029200,"Kings County, NY",44200
36119005800,"New Rochelle, NY",44190
36085013400,"Richmond County, NY",44178
36061003300,"Lower Manhattan, New York, NY",44172
36081005100,"Queens County, NY",44141
34013014800,"Bloomfield, NJ",44140
36081134700,"Queens County, NY",44134
34017000100,"The Heights, Jersey City, NJ",44120
36081004001,"Queens County, NY",44058
36047030800,"Kings County, NY",44056
36081025900,"Queens County, NY",44027
36047026400,"Kings County, NY",44018
36059303201,"Garden City Park, NY",44013
36081009600,"Queens County, NY",43997
36081073900,"Queens County, NY",43996
36059302200,"Roslyn Heights, NY",43970
36081062700,"Queens County, NY",43963
36061003200,"Lower Manhattan, New York, NY",43947
36061013100,"Midtown, New York, NY",43940
34017011200,"Constable Hook, Bayonne, NJ",43913
34003021600,"Garfield, NJ",43913
36081011300,"Queens County, NY",43891
36081120100,"Queens County, NY",43889
36085017007,"Richmond County, NY",43872
36047045400,"Kings County, NY",43871
34017002900,"McGinley Square, Jersey City, NJ",43867
36081045400,"Queens County, NY",43819
36081013600,"Queens County, NY",43807
36005018400,"Bronx County, NY",43772
34017010200,"Bayonne, NJ",43768
34013020800,"Livingston, NJ",43747
36061013600,"Upper East Side, New York, NY",43732
34003046200,"Ridgefield Park, NJ",43723
36081010500,"Queens County, NY",43696
36081055500,"Queens County, NY",43691
36047006000,"Kings County, NY",43686
34023009100,"Port Reading, Woodbridge Township, NJ",43684
36081048200,"Queens County, NY",43680
36081084602,"Queens County, NY",43674
36081015000,"Queens County, NY",43667
36047062800,"Kings County, NY",43662
34013014700,"Belleville, NJ",43620
34017013900,"Harrison, NJ",43607
36081004401,"Queens County, NY",43602
36081092500,"Queens County, NY",43602
36081021600,"Queens County, NY",43602
36081026500,"Queens County, NY",43599
36081086500,"Queens County, NY",43577
36081010400,"Queens County, NY",43573
36081011000,"Queens County, NY",43555
34013018000,"West Orange, NJ",43528
36061009100,"Midtown, New York, NY",43527
36081010300,"Queens County, NY",43517
36047057500,"Kings County, NY",43493
36047067000,"Kings County, NY",43490
36081007300,"Queens County, NY",43488
34017014200,"North Bergen, NJ",43472
36081047200,"Queens County, NY",43467
36081009800,"Queens County, NY",43460
36081021200,"Queens County, NY",43453
36059412100,"East Rockaway, NY",43449
36059517801,"Locust Valley, NY",43446
36047061002,"Kings County, NY",43430
34017010300,"Bayonne, NJ",43427
36081061900,"Queens County, NY",43420
36059412800,"South Hempstead, NY",43414
34003012001,"East Rutherford, NJ",43409
36081049302,"Queens County, NY",43393
36081086400,"Queens County, NY",43388
36085030301,"Richmond County, NY",43375
36047006400,"Kings County, NY",43358
36059413700,"Baldwin, NY",43348
36047000900,"Kings County, NY",43344
36081016100,"Queens County, NY",43332
36081010600,"Queens County, NY",43332
36081077908,"Queens County, NY",43329
34023003002,"Woodbridge, Woodbridge Township, NJ",43317
36047058900,"Kings County, NY",43309
36081021400,"Queens County, NY",43303
34031124800,"Clifton, NJ",43301
36005030701,"Bronx County, NY",43301
36061000600,"Lower East Side, New York, NY",43298
34039033100,"Union, NJ",43266
36047013000,"Kings County, NY",43246
36061014000,"Upper East Side, New York, NY",43233
36059300700,"Great Neck Plaza, NY",43230
36059300800,"Great Neck, NY",43229
34027042700,"Chatham, NJ",43226
34017018200,"Weehawken, NJ",43217
36081000700,"Queens County, NY",43211
36059416202,"Island Park, NY",43203
36081053900,"Queens County, NY",43201
36061016300,"Upper West Side, New York, NY",43196
34017020000,"Secaucus, NJ",43182
34017017400,"Union City, NJ",43152
36081026700,"Queens County, NY",43127
36005025000,"Bronx County, NY",43111
34013015200,"Bloomfield, NJ",43110
36081054500,"Queens County, NY",43093
34039032400,"Hillside, NJ",43046
36047036600,"Kings County, NY",43041
36081030902,"Queens County, NY",43036
36047012600,"Kings County, NY",43026
36047045600,"Kings County, NY",43015
36047042000,"Kings County, NY",42981
36061006400,"Gramercy Park, New York, NY",42977
36047010800,"Kings County, NY",42976
36005013200,"Bronx County, NY",42975
36047039600,"Kings County, NY",42953
36081125700,"Queens County, NY",42950
36061014402,"Yorkville, New York, NY",42945
34013007100,"Ironbound District, Newark, NJ",42935
36047072000,"Kings County, NY",42897
36081012000,"Queens County, NY",42884
34039036500,"Westfield, NJ",42856
34013015500,"Bloomfield, NJ",42824
36081047800,"Queens County, NY",42785
36081011200,"Queens County, NY",42782
36081006501,"Queens County, NY",42738
36081041300,"Queens County, NY",42732
34003041200,"Palisades Park, NJ",42697
34017014300,"North Bergen, NJ",42687
34003031400,"Lyndhurst, NJ",42680
36081118900,"Queens County, NY",42676
36081028100,"Queens County, NY",42673
34017000902,"Journal Square, Jersey City, NJ",42671
34023001411,"Edison, NJ",42665
34017007200,"Downtown Jersey City, Hoboken, NJ",42652
36085029102,"Richmond County, NY",42640
34013015700,"Bloomfield, NJ",42631
34003030300,"Lodi, NJ",42613
36047003400,"Kings County, NY",42611
36005031600,"Bronx County, NY",42604
36081117100,"Queens County, NY",42596
36047015700,"Kings County, NY",42592
36081027100,"Queens County, NY",42568
36081004200,"Queens County, NY",42566
36061004800,"Gramercy Park, New York, NY",42560
36081003600,"Queens County, NY",42560
34013007900,"Ironbound District, Newark, NJ",42537
34013015300,"Bloomfield, NJ",42531
36061004900,"Lower Manhattan, New York, NY",42529
36059517301,"Glen Cove, NY",42462
36081011800,"Queens County, NY",42457
34003021100,"Garfield, NJ",42441
36047056600,"Kings County, NY",42433
36047065800,"Kings County, NY",42368
34017019300,"Hoboken, NJ",42360
36081112300,"Queens County, NY",42359
34023001417,"Edison, NJ",42312
36047019000,"Kings County, NY",42292
34013013600,"Nutley, NJ",42278
36081094700,"Queens County, NY",42266
36061010602,"Lenox Hill, New York, NY",42260
34003011400,"Elmwood Park, NJ",42243
36081015300,"Queens County, NY",42239
36047057300,"Kings County, NY",42237
34017002000,"Journal Square, Jersey City, NJ",42202
36081052500,"Queens County, NY",42202
36061011100,"Midtown, New York, NY",42185
36081004002,"Queens County, NY",42162
34013016200,"Upper Montclair, Montclair, NJ",42155
34013020600,"Livingston, NJ",42151
36081102900,"Queens County, NY",42151
36047050100,"Kings County, NY",42139
36081026901,"Queens County, NY",42119
36047016000,"Kings County, NY",42113
36081014800,"Queens County, NY",42097
34039033200,"Union, NJ",42094
36081047100,"Queens County, NY",42073
36047009200,"Kings County, NY",42071
34017011500,"Constable Hook, Bayonne, NJ",42065
36047016500,"Kings County, NY",42057
36005030100,"Bronx County, NY",42035
36081015600,"Queens County, NY",42021
36085014700,"Richmond County, NY",42014
36081006202,"Queens County, NY",42007
34017010800,"Constable Hook, Bayonne, NJ",42007
36061014601,"Upper East Side, New York, NY",41997
36081086300,"Queens County, NY",41980
34003030200,"Lodi, NJ",41974
36061006100,"Lower Manhattan, New York, NY",41939
36059410300,"Valley Stream, NY",41937
34017002400,"Downtown Jersey City, Jersey City, NJ",41926
36047021600,"Kings County, NY",41905
34023001805,"Edison, NJ",41890
36081058100,"Queens County, NY",41889
34013021200,"Verona, NJ",41871
36081085500,"Queens County, NY",41844
36061007900,"Lower Manhattan, New York, NY",41828
36047053400,"Kings County, NY",41821
34039033000,"Union, NJ",41819
36047044200,"Kings County, NY",41806
34013014100,"Belleville, NJ",41805
36081049200,"Queens County, NY",41795
36081056000,"Queens County, NY",41780
36081059100,"Queens County, NY",41776
34003041301,"Palisades Park, NJ",41752
34017013200,"Kearny, NJ",41748
36081018700,"Queens County, NY",41718
36047150200,"Kings County, NY",41711
34013019000,"South Orange, NJ",41708
36081028700,"Queens County, NY",41706
36081005700,"Queens County, NY",41705
34013007400,"Newark, NJ",41700
36047049200,"Kings County, NY",41699
36047057900,"Kings County, NY",41689
36081014202,"Queens County, NY",41658
36081033700,"Queens County, NY",41641
34017014000,"North Bergen, NJ",41635
36047013400,"Kings County, NY",41626
36061016001,"Upper East Side, New York, NY",41599
36085012804,"Richmond County, NY",41548
36047074200,"Kings County, NY",41544
36061012600,"Lenox Hill, New York, NY",41540
34017014800,"North Bergen, NJ",41483
36081028500,"Queens County, NY",41428
36081007500,"Queens County, NY",41426
36081025100,"Queens County, NY",41426
36081010200,"Queens County, NY",41419
36081053100,"Queens County, NY",41417
36081000200,"Queens County, NY",41397
36119005902,"New Rochelle, NY",41395
34013015900,"Bloomfield, NJ",41385
36061004500,"Lower Manhattan, New York, NY",41347
36081054700,"Queens County, NY",41340
34031124311,"Montclair, NJ",41340
34023003203,"Woodbridge Township, NJ",41338
34003023401,"Hackensack, NJ",41335
36081017900,"Queens County, NY",41330
36081161700,"Queens County, NY",41329
36081042700,"Queens County, NY",41316
34017012300,"Kearny, NJ",41307
36081018300,"Queens County, NY",41295
36081058500,"Queens County, NY",41281
36081008600,"Queens County, NY",41267
36047047000,"Kings County, NY",41263
36085018701,"Richmond County, NY",41258
36085011202,"Richmond County, NY",41245
36047048200,"Kings County, NY",41237
36081045200,"Queens County, NY",41218
36059409800,"Elmont, NY",41209
36047042200,"Kings County, NY",41207
36081013800,"Queens County, NY",41202
36081014100,"Queens County, NY",41192
36081016900,"Queens County, NY",41186
36047056300,"Kings County, NY",41186
36081003400,"Queens County, NY",41181
36047020000,"Kings County, NY",41153
36081162100,"Queens County, NY",41141
36047068800,"Kings County, NY",41134
36085014607,"Richmond County, NY",41131
36081144700,"Queens County, NY",41130
36081008100,"Queens County, NY",41099
34013017900,"West Orange, NJ",41096
36081010000,"Queens County, NY",41045
36081057900,"Queens County, NY",41045
34003021400,"Garfield, NJ",41029
34023003800,"Carteret, NJ",41017
34039030802,"Elizabeth, NJ",41016
36081024900,"Queens County, NY",41013
36047021400,"Kings County, NY",41010
36047006300,"Kings County, NY",41001
36081002600,"Queens County, NY",40971
34013015800,"Bloomfield, NJ",40955
34023003102,"Woodbridge Township, NJ",40949
34017015100,"Guttenberg, NJ",40935
34017000300,"The Heights, Jersey City, NJ",40928
36081029100,"Queens County, NY",40912
36085006700,"Richmond County, NY",40907
36081018502,"Queens County, NY",40905
36081000400,"Queens County, NY",40900
36061030700,"Inwood, New York, NY",40890
34003021500,"Garfield, NJ",40881
36047004100,"Kings County, NY",40847
36047017100,"Kings County, NY",40815
34023001901,"Edison, NJ",40813
36047102200,"Kings County, NY",40783
34023002902,"Woodbridge, Woodbridge Township, NJ",40782
36085000300,"Richmond County, NY",40774
36005034500,"Bronx County, NY",40772
36047033600,"Kings County, NY",40771
36059416401,"Long Beach, NY",40768
36005026601,"Bronx County, NY",40762
36059411000,"Inwood, NY",40752
36081041500,"Queens County, NY",40746
34017013700,"East Newark, NJ",40742
36047019800,"Kings County, NY",40730
36059409900,"Valley Stream, NY",40721
34039035700,"Rahway, NJ",40720
36061005400,"Midtown, New York, NY",40714
36059301800,"Manhasset, NY",40704
36081046100,"Queens County, NY",40675
34039038000,"Summit, NJ",40662
36081011400,"Queens County, NY",40657
34013000500,"Upper Roseville, Newark, NJ",40619
36081006300,"Queens County, NY",40618
36081109700,"Queens County, NY",40617
36081020500,"Queens County, NY",40588
36081090700,"Queens County, NY",40566
36005025600,"Bronx County, NY",40566
36081044302,"Queens County, NY",40559
34031125000,"Clifton, NJ",40544
36081048400,"Queens County, NY",40479
36047064800,"Kings County, NY",40478
36047036400,"Kings County, NY",40462
34003054200,"Teaneck, NJ",40460
34017012700,"Kearny, NJ",40442
36047032800,"Kings County, NY",40433
36081084900,"Queens County, NY",40427
36047003100,"Kings County, NY",40423
36081012200,"Queens County, NY",40399
36081028900,"Queens County, NY",40397
34023003500,"Carteret, NJ",40385
34003036100,"South Hackensack, NJ",40366
36047020800,"Kings County, NY",40347
36047057100,"Kings County, NY",40334
36081008300,"Queens County, NY",40326
36081032700,"Queens County, NY",40319
36059412301,"Rockville Centre, NY",40296
34017011300,"Constable Hook, Bayonne, NJ",40296
36081048000,"Queens County, NY",40283
36005028700,"Bronx County, NY",40279
34027040805,"Towaco, Montville, NJ",40266
36059405100,"Elmont, NY",40260
34023002000,"Metuchen, NJ",40260
36081026100,"Queens County, NY",40256
36047012000,"Kings County, NY",40253
36005023200,"Bronx County, NY",40247
36081060100,"Queens County, NY",40243
36081002200,"Queens County, NY",40224
34017032400,"West New York, NJ",40219
36047024000,"Kings County, NY",40218
36081046200,"Queens County, NY",40215
36005033000,"Bronx County, NY",40186
36085014100,"Richmond County, NY",40163
36081056400,"Queens County, NY",40144
36061015500,"Lincoln Square, New York, NY",40125
36081091900,"Queens County, NY",40122
36081026902,"Queens County, NY",40115
34017018500,"Hoboken, NJ",40108
36047040200,"Kings County, NY",40105
36081015802,"Queens County, NY",40103
36081028300,"Queens County, NY",40101
36081045800,"Queens County, NY",40097
34003023301,"Hackensack, NJ",40092
36081043900,"Queens County, NY",40091
34017010700,"Constable Hook, Bayonne, NJ",40074
36061005501,"Lower Manhattan, New York, NY",40042
36081012400,"Queens County, NY",40035
34039032700,"Union, NJ",40032
36081049600,"Queens County, NY",40023
36061015400,"Upper East Side, New York, NY",40011
34013017302,"West Orange, NJ",39995
36081055100,"Queens County, NY",39988
36085011201,"Richmond County, NY",39962
36047015300,"Kings County, NY",39956
36047017600,"Kings County, NY",39949
36081041100,"Queens County, NY",39947
36047049500,"Kings County, NY",39931
36081086900,"Queens County, NY",39904
34013000600,"Upper Roseville, Newark, NJ",39899
34017015201,"West New York, NJ",39894
36005016000,"Bronx County, NY",39892
36047076200,"Kings County, NY",39884
36059405000,"Elmont, NY",39882
36081046900,"Queens County, NY",39881
36047075000,"Kings County, NY",39866
36059416600,"Long Beach, NY",39863
34003031300,"Lyndhurst, NJ",39860
36061017500,"Upper West Side, New York, NY",39853
36061007000,"Kips Bay, New York, NY",39848
36081001400,"Queens County, NY",39840
34031124700,"Clifton, NJ",39836
34039031500,"Elizabeth, NJ",39827
36061014802,"Upper East Side, New York, NY",39818
36081043702,"Queens County, NY",39798
36081054200,"Queens County, NY",39798
36081003000,"Queens County, NY",39797
36081046600,"Queens County, NY",39788
34017010100,"Bayonne, NJ",39778
36047095600,"Kings County, NY",39739
34003021200,"Garfield, NJ",39725
36005030000,"Bronx County, NY",39701
36047044300,"Kings County, NY",39693
36081005200,"Queens County, NY",39690
34017004000,"West Side, Jersey City, NJ",39688
34031124200,"Clifton, NJ",39665
36047012200,"Kings County, NY",39660
34039035200,"Linden, NJ",39660
36005034200,"Bronx County, NY",39656
36081065400,"Queens County, NY",39648
36047014000,"Kings County, NY",39642
36059406201,"West Hempstead, NY",39630
36061013200,"Upper East Side, New York, NY",39623
36081046700,"Queens County, NY",39622
36081009400,"Queens County, NY",39609
36005028100,"Bronx County, NY",39589
36081006502,"Queens County, NY",39573
36059413500,"Baldwin, NY",39554
34039034700,"Linden, NJ",39545
36005032300,"Bronx County, NY",39524
36081058300,"Queens County, NY",39522
34023007500,"South Amboy, NJ",39520
34017007100,"Journal Square, Jersey City, NJ",39517
34017015300,"West New York, NJ",39496
34017005900,"Greenville, Jersey City, NJ",39495
36005041400,"Bronx County, NY",39479
36081027500,"Queens County, NY",39455
36047022400,"Kings County, NY",39440
36081000600,"Queens County, NY",39437
36061007600,"Midtown, New York, NY",39416
36081083800,"Queens County, NY",39415
36081014300,"Queens County, NY",39404
36005004001,"Bronx County, NY",39382
36047022600,"Kings County, NY",39376
36047101200,"Kings County, NY",39358
36081037700,"Queens County, NY",39346
36085030302,"Richmond County, NY",39343
36059414501,"Freeport, NY",39341
36085003300,"Richmond County, NY",39327
36047010000,"Kings County, NY",39299
36061006200,"Kips Bay, New York, NY",39293
36081016400,"Queens County, NY",39290
36085019700,"Richmond County, NY",39281
36081035100,"Queens County, NY",39252
34031175701,"Passaic, NJ",39246
36081027300,"Queens County, NY",39240
36047061003,"Kings County, NY",39215
36047049400,"Kings County, NY",39208
34017016000,"West New York, NJ",39203
34031175703,"Passaic, NJ",39191
36061001501,"Lower Manhattan, New York, NY",39191
36061003601,"Bowery, New York, NY",39186
34003054400,"Teaneck, NJ",39186
36081016800,"Queens County, NY",39179
34013017600,"West Orange, NJ",39177
36081046500,"Queens County, NY",39134
36047046800,"Kings County, NY",39132
36059414301,"Freeport, NY",39112
36047102000,"Kings County, NY",39095
36047095400,"Kings County, NY",39094
36005026602,"Bronx County, NY",39080
34023009000,"Avenel, Woodbridge Township, NJ",39057
36059404901,"Elmont, NY",39055
36061002100,"Lower Manhattan, New York, NY",39041
36085007000,"Richmond County, NY",39027
34017017800,"Union City, NJ",39011
36081002800,"Queens County, NY",39001
34031246300,"Wayne, NJ",38969
34017010400,"Bayonne, NJ",38964
36047009000,"Kings County, NY",38932
36005028600,"Bronx County, NY",38924
34023003700,"Carteret, NJ",38913
36047012100,"Kings County, NY",38888
36047118800,"Kings County, NY",38882
36047007600,"Kings County, NY",38877
34003018200,"Fairview, NJ",38876
36081017200,"Queens County, NY",38872
36061003602,"Bowery, New York, NY",38861
34017017300,"Union City, NJ",38838
36081011900,"Queens County, NY",38819
36047014900,"Kings County, NY",38816
36047050000,"Kings County, NY",38816
36081005400,"Queens County, NY",38814
36061001402,"Lower Manhattan, New York, NY",38796
34039035300,"Linden, NJ",38781
36085000800,"Richmond County, NY",38776
36047048600,"Kings County, NY",38776
34017014102,"North Bergen, NJ",38758
34027040804,"Montville, NJ",38739
34039031903,"Elizabeth, NJ",38726
36081054900,"Queens County, NY",38717
34003023402,"Hackensack, NJ",38690
36061031704,"Lower Manhattan, New York, NY",38678
36047017000,"Kings County, NY",38667
36005022800,"Bronx County, NY",38666
36005020000,"Bronx County, NY",38665
36081012301,"Queens County, NY",38658
34017016400,"Union City, NJ",38653
36047007200,"Kings County, NY",38652
34039038500,"Scotch Plains, NJ",38631
36081039900,"Queens County, NY",38631
34013017500,"West Orange, NJ",38618
36047046201,"Kings County, NY",38609
36047006900,"Kings County, NY",38603
34017013500,"Harrison, NJ",38603
36005028900,"Bronx County, NY",38590
36061001200,"Lower Manhattan, New York, NY",38564
36047049800,"Kings County, NY",38563
36081018102,"Queens County, NY",38561
36047016900,"Kings County, NY",38558
34031125100,"Botany Village, Clifton, NJ",38556
36047056500,"Kings County, NY",38546
36081062300,"Queens County, NY",38535
36061012700,"Midtown, New York, NY",38528
36047069601,"Kings County, NY",38491
36005013800,"Bronx County, NY",38486
36081023600,"Queens County, NY",38475
34017014700,"North Bergen, NJ",38468
36047011000,"Kings County, NY",38464
36047023800,"Kings County, NY",38462
36047008800,"Kings County, NY",38459
34017011100,"Constable Hook, Bayonne, NJ",38442
36081015900,"Queens County, NY",38431
36047116800,"Kings County, NY",38404
36081015700,"Queens County, NY",38401
34039034500,"Linden, NJ",38388
36061009800,"Midtown, New York, NY",38383
36005022401,"Bronx County, NY",38379
36085012100,"Richmond County, NY",38370
36061013300,"Hell's Kitchen, New York, NY",38329
36061012800,"Lenox Hill, New York, NY",38324
36081046800,"Queens County, NY",38309
34017007600,"Downtown Jersey City, Jersey City, NJ",38292
34017015002,"Guttenberg, NJ",38289
34031124601,"Clifton, NJ",38282
36005022404,"Bronx County, NY",38280
36061013900,"Hell's Kitchen, New York, NY",38270
36047044700,"Kings County, NY",38251
34013014400,"Belleville, NJ",38216
34017016200,"Union City, NJ",38202
34003023602,"Hackensack, NJ",38199
36047002000,"Kings County, NY",38196
36081003200,"Queens County, NY",38186
36059407302,"Uniondale, NY",38176
36047047700,"Kings County, NY",38153
36081027900,"Queens County, NY",38148
36081034700,"Queens County, NY",38128
36005023800,"Bronx County, NY",38125
36081066000,"Queens County, NY",38125
34013017800,"West Orange, NJ",38104
36061019900,"Upper Manhattan, New York, NY",38100
34023002805,"Woodbridge, Woodbridge Township, NJ",38086
36047015500,"Kings County, NY",38069
34017001400,"The Heights, Jersey City, NJ",38069
36047117201,"Kings County, NY",38060
34039031100,"Elizabeth, NJ",38049
36081018101,"Queens County, NY",38033
36081065702,"Queens County, NY",38031
36061006500,"Lower Manhattan, New York, NY",38028
34017011400,"Constable Hook, Bayonne, NJ",38010
36047048400,"Kings County, NY",37996
34003023601,"Hackensack, NJ",37984
34023003001,"Woodbridge, Woodbridge Township, NJ",37974
36061016700,"Upper West Side, New York, NY",37971
36061008000,"Midtown, New York, NY",37963
34039032001,"Elizabeth, NJ",37963
36047011700,"Kings County, NY",37950
34039037100,"Cranford, NJ",37947
36061002500,"Lower Manhattan, New York, NY",37935
36081016600,"Queens County, NY",37934
36047000502,"Kings County, NY",37913
34017005600,"Greenville, Jersey City, NJ",37863
36061014602,"Upper East Side, New York, NY",37851
36047052600,"Kings County, NY",37850
34003036200,"Moonachie, NJ",37825
34023009200,"Sayreville, NJ",37806
36047049100,"Kings County, NY",37798
34023003401,"Sewaren, Woodbridge Township, NJ",37796
36047018700,"Kings County, NY",37783
36059416702,"Long Beach, NY",37775
36047010100,"Kings County, NY",37773
36059412302,"Rockville Centre, NY",37766
36005015800,"Bronx County, NY",37739
34017000800,"The Heights, Jersey City, NJ",37708
36081084500,"Queens County, NY",37698
36061016100,"Upper West Side, New York, NY",37684
34017007500,"Downtown Jersey City, Jersey City, NJ",37683
36047011200,"Kings County, NY",37679
36081055300,"Queens County, NY",37677
36047073800,"Kings County, NY",37639
36061011900,"Midtown, New York, NY",37638
36061031703,"Lower Manhattan, New York, NY",37633
36047050400,"Kings County, NY",37632
34017018100,"Weehawken, NJ",37631
34017015500,"West New York, NJ",37625
36047004900,"Kings County, NY",37625
34003057101,"Wallington, NJ",37618
34017016900,"Union City, NJ",37614
36085002001,"Richmond County, NY",37608
36061027300,"Upper Manhattan, New York, NY",37596
36061015300,"Lincoln Square, New York, NY",37588
34039031602,"Elizabeth, NJ",37585
34017016700,"Union City, NJ",37582
36047101000,"Kings County, NY",37581
34039030701,"Elizabeth, NJ",37574
36081053800,"Queens County, NY",37563
36047009600,"Kings County, NY",37545
36061009000,"Midtown, New York, NY",37515
34017002800,"McGinley Square, Jersey City, NJ",37513
36081010800,"Queens County, NY",37513
34039035400,"Linden, NJ",37512
36047119000,"Kings County, NY",37502
36059301400,"Port Washington, NY",37491
36047069200,"Kings County, NY",37486
36059404800,"South Floral Park, NY",37479
34017014600,"North Bergen, NJ",37479
36061007800,"Midtown, New York, NY",37472
36005000200,"Bronx County, NY",37467
34017003100,"Bergen/Lafayette, Jersey City, NJ",37453
36081023500,"Queens County, NY",37435
34023003300,"Perth Amboy, NJ",37414
36047067600,"Kings County, NY",37414
36047050202,"Kings County, NY",37400
36047000700,"Kings County, NY",37396
36047054900,"Kings County, NY",37390
36047068200,"Kings County, NY",37382
36061025500,"Upper Manhattan, New York, NY",37361
36047105801,"Kings County, NY",37348
36047083200,"Kings County, NY",37346
36061015700,"Upper West Side, New York, NY",37338
36061007100,"Lower Manhattan, New York, NY",37305
36081007100,"Queens County, NY",37301
36081011600,"Queens County, NY",37298
36047009800,"Kings County, NY",37296
